@RELATION  Words

@attribute "," REAL
@attribute "the" REAL
@attribute "." REAL
@attribute "to" REAL
@attribute "and" REAL
@attribute "a" REAL
@attribute "of" REAL
@attribute "in" REAL
@attribute "I" REAL
@attribute "that" REAL
@attribute "'s" REAL
@attribute "is" REAL
@attribute "it" REAL
@attribute "for" REAL
@attribute "was" REAL
@attribute "on" REAL
@attribute "``" REAL
@attribute "with" REAL
@attribute "-" REAL
@attribute "you" REAL
@attribute "''" REAL
@attribute "be" REAL
@attribute "have" REAL
@attribute "as" REAL
@attribute "?" REAL
@attribute "are" REAL
@attribute "at" REAL
@attribute "from" REAL
@attribute "not" REAL
@attribute "but" REAL
@attribute "this" REAL
@attribute "by" REAL
@attribute "The" REAL
@attribute "n't" REAL
@attribute "has" REAL
@attribute "we" REAL
@attribute "or" REAL
@attribute "who" REAL
@attribute "he" REAL
@attribute "my" REAL
@attribute "about" REAL
@attribute "an" REAL
@attribute "do" REAL
@attribute "they" REAL
@attribute "his" REAL
@attribute "all" REAL
@attribute ")" REAL
@attribute "(" REAL
@attribute "which" REAL
@attribute "so" REAL
@attribute 'genero' {female,male}
@data
0.043721973094170405, 0.026905829596412557, 0.05717488789237668, 0.02242152466367713, 0.01569506726457399, 0.03139013452914798, 0.01905829596412556, 0.006726457399103139, 0.007847533632286996, 0.011210762331838564, 0.014573991031390135, 0.008968609865470852, 0.006726457399103139, 0.002242152466367713, 0.01569506726457399, 0.006726457399103139, 0.0033632286995515697, 0.007847533632286996, 0.0, 0.002242152466367713, 0.0033632286995515697, 0.0033632286995515697, 0.006726457399103139, 0.0011210762331838565, 0.0, 0.004484304932735426, 0.0011210762331838565, 0.002242152466367713, 0.0033632286995515697, 0.002242152466367713, 0.0011210762331838565, 0.005605381165919282, 0.006726457399103139, 0.010089686098654708, 0.0033632286995515697, 0.0011210762331838565, 0.0033632286995515697, 0.008968609865470852, 0.006726457399103139, 0.004484304932735426, 0.0011210762331838565, 0.006726457399103139, 0.0033632286995515697, 0.0, 0.0033632286995515697, 0.0033632286995515697, 0.0, 0.0, 0.0, 0.0, female
0.028526148969889066, 0.04595879556259905, 0.020602218700475437, 0.03803486529318542, 0.025356576862123614, 0.01584786053882726, 0.01901743264659271, 0.014263074484944533, 0.017432646592709985, 0.009508716323296355, 0.003169572107765452, 0.011093502377179081, 0.006339144215530904, 0.014263074484944533, 0.006339144215530904, 0.006339144215530904, 0.003169572107765452, 0.00792393026941363, 0.020602218700475437, 0.001584786053882726, 0.006339144215530904, 0.003169572107765452, 0.011093502377179081, 0.0, 0.003169572107765452, 0.006339144215530904, 0.006339144215530904, 0.017432646592709985, 0.011093502377179081, 0.003169572107765452, 0.0, 0.001584786053882726, 0.003169572107765452, 0.0, 0.00792393026941363, 0.004754358161648178, 0.003169572107765452, 0.012678288431061807, 0.001584786053882726, 0.00792393026941363, 0.003169572107765452, 0.003169572107765452, 0.001584786053882726, 0.0, 0.001584786053882726, 0.004754358161648178, 0.00792393026941363, 0.00792393026941363, 0.004754358161648178, 0.001584786053882726, female
0.03309692671394799, 0.031914893617021274, 0.018912529550827423, 0.024822695035460994, 0.02364066193853428, 0.027186761229314422, 0.018912529550827423, 0.02009456264775414, 0.0035460992907801418, 0.015366430260047281, 0.014184397163120567, 0.010638297872340425, 0.009456264775413711, 0.00591016548463357, 0.004728132387706856, 0.00591016548463357, 0.0035460992907801418, 0.008274231678486997, 0.00591016548463357, 0.001182033096926714, 0.0035460992907801418, 0.010638297872340425, 0.0070921985815602835, 0.0070921985815602835, 0.0, 0.01182033096926714, 0.0070921985815602835, 0.00591016548463357, 0.004728132387706856, 0.001182033096926714, 0.0, 0.004728132387706856, 0.002364066193853428, 0.0070921985815602835, 0.00591016548463357, 0.0035460992907801418, 0.010638297872340425, 0.001182033096926714, 0.0, 0.001182033096926714, 0.002364066193853428, 0.004728132387706856, 0.002364066193853428, 0.004728132387706856, 0.0, 0.0035460992907801418, 0.0, 0.0, 0.0, 0.002364066193853428, female
0.019053472649047325, 0.032575291948371235, 0.03872157344806392, 0.022741241548862937, 0.024585125998770743, 0.02581438229870928, 0.016594960049170254, 0.016594960049170254, 0.005531653349723417, 0.008604794099569761, 0.005531653349723417, 0.009834050399508297, 0.008604794099569761, 0.009834050399508297, 0.009834050399508297, 0.011677934849416103, 0.0, 0.007375537799631223, 0.005531653349723417, 0.011063306699446834, 0.0, 0.003073140749846343, 0.006760909649661954, 0.0043023970497848806, 0.008604794099569761, 0.007375537799631223, 0.003073140749846343, 0.0043023970497848806, 0.0018438844499078057, 0.0036877688998156115, 0.0018438844499078057, 0.001229256299938537, 0.003073140749846343, 0.0006146281499692685, 0.003073140749846343, 0.015365703749231715, 0.002458512599877074, 0.002458512599877074, 0.0018438844499078057, 0.0036877688998156115, 0.005531653349723417, 0.0036877688998156115, 0.0043023970497848806, 0.002458512599877074, 0.001229256299938537, 0.001229256299938537, 0.0036877688998156115, 0.0036877688998156115, 0.002458512599877074, 0.002458512599877074, male
0.0412621359223301, 0.05703883495145631, 0.015776699029126214, 0.021844660194174758, 0.021844660194174758, 0.023058252427184466, 0.032766990291262135, 0.01820388349514563, 0.0048543689320388345, 0.010922330097087379, 0.012135922330097087, 0.00849514563106796, 0.013349514563106795, 0.0012135922330097086, 0.014563106796116505, 0.0024271844660194173, 0.0048543689320388345, 0.012135922330097087, 0.00849514563106796, 0.0, 0.0048543689320388345, 0.0036407766990291263, 0.0036407766990291263, 0.006067961165048544, 0.0, 0.0012135922330097086, 0.0048543689320388345, 0.0036407766990291263, 0.0036407766990291263, 0.0048543689320388345, 0.0048543689320388345, 0.009708737864077669, 0.0024271844660194173, 0.0036407766990291263, 0.0012135922330097086, 0.0012135922330097086, 0.0036407766990291263, 0.0036407766990291263, 0.0024271844660194173, 0.0, 0.0, 0.0012135922330097086, 0.0024271844660194173, 0.0, 0.0048543689320388345, 0.0, 0.007281553398058253, 0.007281553398058253, 0.0, 0.0024271844660194173, male
0.05748031496062992, 0.06141732283464567, 0.01653543307086614, 0.01968503937007874, 0.028346456692913385, 0.02047244094488189, 0.030708661417322834, 0.008661417322834646, 0.014173228346456693, 0.009448818897637795, 0.02204724409448819, 0.011811023622047244, 0.009448818897637795, 0.013385826771653543, 0.0, 0.007874015748031496, 0.0, 0.011023622047244094, 0.012598425196850394, 0.0015748031496062992, 0.0, 0.0015748031496062992, 0.005511811023622047, 0.007086614173228346, 0.0007874015748031496, 0.006299212598425197, 0.002362204724409449, 0.002362204724409449, 0.006299212598425197, 0.003937007874015748, 0.006299212598425197, 0.0015748031496062992, 0.0031496062992125984, 0.002362204724409449, 0.0007874015748031496, 0.0007874015748031496, 0.0015748031496062992, 0.0007874015748031496, 0.0015748031496062992, 0.0007874015748031496, 0.0015748031496062992, 0.0015748031496062992, 0.003937007874015748, 0.004724409448818898, 0.0015748031496062992, 0.004724409448818898, 0.010236220472440945, 0.010236220472440945, 0.003937007874015748, 0.0031496062992125984, male
0.03937007874015748, 0.03543307086614173, 0.06955380577427822, 0.023622047244094488, 0.01706036745406824, 0.03674540682414698, 0.024934383202099737, 0.007874015748031496, 0.011811023622047244, 0.005249343832020997, 0.009186351706036745, 0.005249343832020997, 0.0, 0.006561679790026247, 0.014435695538057743, 0.006561679790026247, 0.014435695538057743, 0.006561679790026247, 0.0, 0.0, 0.014435695538057743, 0.0, 0.0013123359580052493, 0.006561679790026247, 0.0013123359580052493, 0.0013123359580052493, 0.0026246719160104987, 0.0013123359580052493, 0.0026246719160104987, 0.0013123359580052493, 0.0026246719160104987, 0.006561679790026247, 0.005249343832020997, 0.0026246719160104987, 0.003937007874015748, 0.0, 0.0, 0.005249343832020997, 0.007874015748031496, 0.003937007874015748, 0.0013123359580052493, 0.0013123359580052493, 0.0026246719160104987, 0.0026246719160104987, 0.003937007874015748, 0.0026246719160104987, 0.0, 0.0, 0.0, 0.0026246719160104987, male
0.02997275204359673, 0.03814713896457766, 0.021798365122615803, 0.03814713896457766, 0.021798365122615803, 0.013623978201634877, 0.021798365122615803, 0.005449591280653951, 0.0027247956403269754, 0.02997275204359673, 0.0027247956403269754, 0.010899182561307902, 0.0, 0.021798365122615803, 0.0, 0.010899182561307902, 0.01634877384196185, 0.0, 0.005449591280653951, 0.0027247956403269754, 0.005449591280653951, 0.010899182561307902, 0.0027247956403269754, 0.0027247956403269754, 0.0027247956403269754, 0.008174386920980926, 0.0, 0.0, 0.0027247956403269754, 0.0, 0.0, 0.008174386920980926, 0.0, 0.0027247956403269754, 0.0027247956403269754, 0.005449591280653951, 0.0027247956403269754, 0.0, 0.0, 0.0, 0.005449591280653951, 0.008174386920980926, 0.0027247956403269754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027247956403269754, 0.0, male
0.027227722772277228, 0.06188118811881188, 0.022277227722772276, 0.027227722772277228, 0.027227722772277228, 0.022277227722772276, 0.022277227722772276, 0.007425742574257425, 0.0024752475247524753, 0.017326732673267328, 0.0024752475247524753, 0.0024752475247524753, 0.0049504950495049506, 0.007425742574257425, 0.0024752475247524753, 0.0024752475247524753, 0.0049504950495049506, 0.0, 0.012376237623762377, 0.012376237623762377, 0.0049504950495049506, 0.007425742574257425, 0.0049504950495049506, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.0, 0.009900990099009901, 0.009900990099009901, 0.009900990099009901, 0.009900990099009901, 0.0024752475247524753, 0.007425742574257425, 0.0, 0.0024752475247524753, 0.0, 0.0024752475247524753, 0.0049504950495049506, 0.0, 0.0, 0.0024752475247524753, 0.0024752475247524753, 0.0, 0.0049504950495049506, 0.0, 0.0, 0.0, 0.0, 0.0024752475247524753, 0.0049504950495049506, female
0.03442622950819672, 0.04590163934426229, 0.02622950819672131, 0.03114754098360656, 0.009836065573770493, 0.021311475409836064, 0.03278688524590164, 0.003278688524590164, 0.014754098360655738, 0.01639344262295082, 0.001639344262295082, 0.018032786885245903, 0.011475409836065573, 0.014754098360655738, 0.003278688524590164, 0.006557377049180328, 0.003278688524590164, 0.006557377049180328, 0.01639344262295082, 0.0, 0.003278688524590164, 0.00819672131147541, 0.004918032786885246, 0.001639344262295082, 0.00819672131147541, 0.009836065573770493, 0.0, 0.003278688524590164, 0.009836065573770493, 0.00819672131147541, 0.004918032786885246, 0.003278688524590164, 0.0, 0.003278688524590164, 0.006557377049180328, 0.004918032786885246, 0.001639344262295082, 0.009836065573770493, 0.0, 0.003278688524590164, 0.006557377049180328, 0.006557377049180328, 0.006557377049180328, 0.004918032786885246, 0.003278688524590164, 0.00819672131147541, 0.0, 0.0, 0.003278688524590164, 0.003278688524590164, female
0.03879849812265332, 0.04755944931163955, 0.028785982478097622, 0.023779724655819776, 0.02252816020025031, 0.012515644555694618, 0.028785982478097622, 0.011264080100125156, 0.010012515644555695, 0.016270337922403004, 0.0050062578222778474, 0.023779724655819776, 0.0050062578222778474, 0.007509386733416771, 0.006257822277847309, 0.006257822277847309, 0.01376720901126408, 0.0025031289111389237, 0.02127659574468085, 0.0037546933667083854, 0.007509386733416771, 0.0050062578222778474, 0.0025031289111389237, 0.006257822277847309, 0.0050062578222778474, 0.0050062578222778474, 0.0025031289111389237, 0.0025031289111389237, 0.008760951188986232, 0.0050062578222778474, 0.011264080100125156, 0.0012515644555694619, 0.008760951188986232, 0.0, 0.0012515644555694619, 0.0050062578222778474, 0.0025031289111389237, 0.0, 0.0025031289111389237, 0.0, 0.010012515644555695, 0.0037546933667083854, 0.0050062578222778474, 0.0, 0.0037546933667083854, 0.0012515644555694619, 0.0, 0.0, 0.008760951188986232, 0.0012515644555694619, female
0.043478260869565216, 0.06521739130434782, 0.015050167224080268, 0.02508361204013378, 0.030100334448160536, 0.015050167224080268, 0.023411371237458192, 0.011705685618729096, 0.0033444816053511705, 0.0016722408026755853, 0.011705685618729096, 0.015050167224080268, 0.006688963210702341, 0.005016722408026756, 0.0016722408026755853, 0.011705685618729096, 0.011705685618729096, 0.008361204013377926, 0.008361204013377926, 0.006688963210702341, 0.008361204013377926, 0.0033444816053511705, 0.0, 0.010033444816053512, 0.0033444816053511705, 0.005016722408026756, 0.0016722408026755853, 0.005016722408026756, 0.005016722408026756, 0.005016722408026756, 0.0, 0.0, 0.0016722408026755853, 0.0016722408026755853, 0.0, 0.0, 0.0033444816053511705, 0.0033444816053511705, 0.0033444816053511705, 0.0, 0.005016722408026756, 0.006688963210702341, 0.0033444816053511705, 0.0, 0.006688963210702341, 0.0033444816053511705, 0.0016722408026755853, 0.0016722408026755853, 0.0, 0.0016722408026755853, female
0.06164383561643835, 0.032534246575342464, 0.0351027397260274, 0.032534246575342464, 0.016267123287671232, 0.023116438356164382, 0.014554794520547944, 0.010273972602739725, 0.0025684931506849314, 0.0136986301369863, 0.003424657534246575, 0.009417808219178082, 0.010273972602739725, 0.008561643835616438, 0.007705479452054794, 0.010273972602739725, 0.0136986301369863, 0.0059931506849315065, 0.004280821917808219, 0.004280821917808219, 0.0136986301369863, 0.0059931506849315065, 0.0025684931506849314, 0.0025684931506849314, 0.0008561643835616438, 0.0017123287671232876, 0.004280821917808219, 0.008561643835616438, 0.00684931506849315, 0.00684931506849315, 0.004280821917808219, 0.0059931506849315065, 0.004280821917808219, 0.003424657534246575, 0.004280821917808219, 0.0025684931506849314, 0.0025684931506849314, 0.0, 0.005136986301369863, 0.0008561643835616438, 0.0017123287671232876, 0.004280821917808219, 0.003424657534246575, 0.0025684931506849314, 0.003424657534246575, 0.0008561643835616438, 0.0025684931506849314, 0.0025684931506849314, 0.004280821917808219, 0.004280821917808219, female
0.03567567567567568, 0.04540540540540541, 0.011891891891891892, 0.025945945945945945, 0.024864864864864864, 0.011891891891891892, 0.025945945945945945, 0.017297297297297298, 0.005405405405405406, 0.014054054054054054, 0.008648648648648649, 0.012972972972972972, 0.004324324324324324, 0.00972972972972973, 0.006486486486486486, 0.008648648648648649, 0.0075675675675675675, 0.0075675675675675675, 0.002162162162162162, 0.0, 0.008648648648648649, 0.006486486486486486, 0.004324324324324324, 0.005405405405405406, 0.004324324324324324, 0.003243243243243243, 0.001081081081081081, 0.002162162162162162, 0.002162162162162162, 0.003243243243243243, 0.008648648648648649, 0.006486486486486486, 0.002162162162162162, 0.0, 0.010810810810810811, 0.002162162162162162, 0.0, 0.005405405405405406, 0.006486486486486486, 0.001081081081081081, 0.006486486486486486, 0.001081081081081081, 0.001081081081081081, 0.003243243243243243, 0.003243243243243243, 0.0, 0.0075675675675675675, 0.0075675675675675675, 0.002162162162162162, 0.003243243243243243, male
0.03103448275862069, 0.05, 0.027586206896551724, 0.03103448275862069, 0.029310344827586206, 0.010344827586206896, 0.017241379310344827, 0.01206896551724138, 0.0, 0.013793103448275862, 0.0017241379310344827, 0.010344827586206896, 0.008620689655172414, 0.006896551724137931, 0.0, 0.010344827586206896, 0.005172413793103448, 0.01896551724137931, 0.010344827586206896, 0.0, 0.0017241379310344827, 0.006896551724137931, 0.006896551724137931, 0.0017241379310344827, 0.0, 0.013793103448275862, 0.0017241379310344827, 0.010344827586206896, 0.0034482758620689655, 0.006896551724137931, 0.008620689655172414, 0.0034482758620689655, 0.005172413793103448, 0.0, 0.006896551724137931, 0.0, 0.005172413793103448, 0.006896551724137931, 0.0, 0.0, 0.0034482758620689655, 0.005172413793103448, 0.0017241379310344827, 0.005172413793103448, 0.0, 0.0017241379310344827, 0.0017241379310344827, 0.0017241379310344827, 0.0034482758620689655, 0.0017241379310344827, female
0.02620967741935484, 0.04032258064516129, 0.024193548387096774, 0.03024193548387097, 0.010080645161290322, 0.02217741935483871, 0.02620967741935484, 0.02217741935483871, 0.02217741935483871, 0.014112903225806451, 0.012096774193548387, 0.010080645161290322, 0.008064516129032258, 0.012096774193548387, 0.008064516129032258, 0.004032258064516129, 0.014112903225806451, 0.008064516129032258, 0.0, 0.0, 0.006048387096774193, 0.004032258064516129, 0.006048387096774193, 0.008064516129032258, 0.004032258064516129, 0.006048387096774193, 0.0020161290322580645, 0.006048387096774193, 0.0020161290322580645, 0.008064516129032258, 0.010080645161290322, 0.0020161290322580645, 0.004032258064516129, 0.0020161290322580645, 0.0, 0.004032258064516129, 0.0020161290322580645, 0.0, 0.0, 0.004032258064516129, 0.010080645161290322, 0.004032258064516129, 0.0, 0.0, 0.0, 0.006048387096774193, 0.0020161290322580645, 0.0020161290322580645, 0.0, 0.0, female
